date,open,high,low,close,volume,MA_10,MACD,MACD_signal,ROC_2,Momentum_4,RSI_10,BB_high,BB_low,BB_middle,CCI_20
2007-12-27,1.4484,1.4638,1.4468,1.4609,7198,1.44435,-0.004316574498460124,-0.003199879824263314,1.4091350826044848,0.028900000000000148,56.83456176577773,1.4843347858408178,1.428185214159182,1.4562599999999999,3.8373455009523076
2007-12-28,1.4611,1.4727999999999999,1.4591,1.4721,7218,1.44539,-0.0022252362810368798,-0.0030049511156180274,1.6503245408092826,0.03400000000000003,63.85631033242003,1.4838842861556156,1.4283757138443847,1.4561300000000001,64.8672964462421
2007-12-31,1.4722,1.4747,1.4581,1.4601,3416,1.44711,-0.0015186295718756515,-0.0027076868068695525,-0.05476076391266575,0.019500000000000073,53.496432079298856,1.4835411935782417,1.4283488064217584,1.455945,46.56313227976069
2008-01-02,1.4652,1.4748,1.4641,1.4721,6916,1.4502,9.550950365921906e-06,-0.0021642392554224576,0.0,0.023900000000000032,60.599002357049514,1.4843276501775942,1.4281023498224055,1.4562149999999998,77.49761531954778
2008-01-03,1.4723,1.478,1.4686,1.4742,9910,1.4535399999999998,0.0013742559071039384,-0.0014565402229171785,0.9656872816930349,0.013299999999999867,61.7353788006005,1.4838968343522745,1.4283031656477254,1.4561,94.34858176996556
2008-01-04,1.4743,1.4823,1.4695,1.474,9534,1.4572299999999998,0.002411853740364567,-0.0006828614302608296,0.12906731879627828,0.0019000000000000128,61.547536296696634,1.485515110696224,1.427924889303776,1.45672,97.79678995600433
2008-01-07,1.4746000000000001,1.4748999999999999,1.4656,1.4685000000000001,8325,1.46088,0.00275855456425389,5.421768642114287e-06,-0.3866503866503742,0.008400000000000185,56.3121134601986,1.4860427826102593,1.4278572173897406,1.45695,64.37568687124943
2008-01-08,1.4687000000000001,1.4741,1.4677,1.4708999999999999,9058,1.4641600000000001,0.003190202736084613,0.0006423779621306141,-0.21031207598372473,-0.0012000000000000899,58.04255207144009,1.486701144433674,1.4277188555663258,1.45721,67.46686857903947
2008-01-09,1.4708,1.4741,1.4638,1.4658,9596,1.46668,0.0030851954321220454,0.0011309414561289004,-0.1838610827374972,-0.008399999999999963,53.07856377122265,1.485873369519485,1.427916630480515,1.456895,53.39763371272154
2008-01-10,1.4661,1.4812,1.464,1.4806,11062,1.46992,0.004148392610702656,0.0017344316870436516,0.6594601944387819,0.006599999999999939,63.22083361174925,1.4882182873601748,1.427071712639825,1.4576449999999999,86.3694412585301
2008-01-11,1.4805,1.4819,1.476,1.4776,9720,1.47159,0.004694790484397249,0.002326503446514371,0.8050211488606925,0.009099999999999886,60.285910563985375,1.4892387767590585,1.4267012232409415,1.45797,97.51461293541878
2008-01-14,1.4807000000000001,1.4913,1.4796,1.4864,8199,1.47302,0.005771372402711972,0.003015477237753891,0.3917330811833059,0.01550000000000007,65.50517555970913,1.4928279965947098,1.4255820034052904,1.459205,118.78744761502426
2008-01-15,1.4863,1.4921,1.4775,1.4776,10606,1.47477,0.005847083336973036,0.00358179845759772,0.0,0.011800000000000033,57.15867575938729,1.4945996137828097,1.4272803862171906,1.4609400000000001,94.1950408443576
2008-01-16,1.4775,1.4858,1.4593,1.4652,13988,1.47408,0.004850593802995684,0.003835557526677313,-1.4262648008611334,-0.015399999999999858,47.65240645261397,1.494588506899516,1.429691493100484,1.46214,36.73369811452393
2008-01-17,1.465,1.4714,1.4588999999999999,1.4642,14046,1.47308,0.003934818882608937,0.003855409797863638,-0.9068760151597237,-0.013400000000000079,46.952686581603174,1.4942486425042851,1.4323713574957146,1.4633099999999999,7.292097641704132
2008-01-18,1.464,1.4693,1.4602,1.462,12231,1.47188,0.0029969915930454505,0.003683726156900001,-0.21840021840022467,-0.024399999999999977,45.3257720016556,1.4930848072199585,1.4360251927800416,1.464555,-5.5273836214897125
2008-01-21,1.4597,1.4601,1.4421,1.4429,12875,1.46932,0.0007044261485946723,0.0030878661552389353,-1.4547193006419803,-0.03469999999999995,33.97095308581656,1.4914549615823665,1.4387450384176337,1.4651,-111.75356069515125
2008-01-22,1.443,1.4683,1.4365,1.4668999999999999,24395,1.46892,0.000814758906947155,0.0026332447055805795,0.33515731874144356,0.0016999999999998128,51.08090478870151,1.4898023644543723,1.4432776355456276,1.46654,-68.62236067843688
2008-01-23,1.467,1.467,1.451,1.4631,16150,1.4686499999999998,0.0005887830463180421,0.002224352373728072,1.39995841707672,-0.0010999999999998789,48.8537936293054,1.4877613951993403,1.4475686048006597,1.467665,-61.65661785816799
2008-01-24,1.463,1.4778,1.4591,1.4756,17723,1.46815,0.001402177650710268,0.002059917429124511,0.5930874633581125,0.013600000000000056,55.88393401207977,1.4872880298856956,1.450781970114304,1.4690349999999999,21.042443660147967
2008-01-25,1.4757,1.4777,1.466,1.4681,11364,1.4672,0.0014251827948843498,0.001932970502276479,0.3417401407969307,0.02519999999999989,51.192895425753065,1.487272189376636,1.451517810623364,1.469395,13.209699378151281
2008-01-28,1.4691,1.4798,1.4661,1.4788000000000001,9662,1.46644,0.0022805266224295018,0.002002481726307084,0.21686093792356276,0.011900000000000244,56.9246880612156,1.4880431755850292,1.4514168244149703,1.4697299999999998,55.85673497415908
2008-01-29,1.4784,1.4793,1.4737,1.4767000000000001,9195,1.4663499999999998,0.002757157522957021,0.0021534168856370715,0.5857911586404307,0.013600000000000056,55.50327901714485,1.4885540434591045,1.4525659565408957,1.47056,68.2374288620688
2008-01-30,1.4768,1.4906,1.4754,1.4853,12066,1.46836,0.0037852055786640193,0.0024797746242424612,0.439545577495263,0.009700000000000042,60.04317623075064,1.4903255594005556,1.4521144405994444,1.47122,127.20612720612634
2008-01-31,1.4858,1.4913,1.4801,1.4847000000000001,14689,1.47041,0.004499656840786015,0.002883751067551172,0.5417484932620035,0.01660000000000017,59.57201387615958,1.4917071116119553,1.4517828883880444,1.4717449999999999,125.173599253239
2008-02-01,1.4849999999999999,1.4949,1.4786000000000001,1.4801,13205,1.47222,0.004641182395545007,0.0032352373331499392,-0.3500976233757553,0.0012999999999998568,55.83941068071222,1.4923245653469606,1.4517754346530392,1.4720499999999999,105.98610785920333
2008-02-04,1.4796,1.4847000000000001,1.4792,1.4828000000000001,9469,1.47621,0.004914557888355597,0.003571101444191071,-0.1279719808715574,0.006099999999999994,57.57311147248129,1.4934919172818393,1.452038082718161,1.472765,77.24137931034424
2008-02-05,1.4823,1.483,1.4621,1.4647000000000001,12538,1.47599,0.0036288599651919107,0.0035826531483912393,-1.0404702384973894,-0.02059999999999995,44.54664584937693,1.493467708059843,1.451442291940157,1.472455,-22.0340122336485
2008-02-06,1.4646,1.467,1.4591,1.4621,11265,1.4758900000000001,0.0023727848406025487,0.003340679486833501,-1.396007553277594,-0.022600000000000176,42.99401861254682,1.4935769096775715,1.4509630903224284,1.47227,-75.66158258375756
2008-02-07,1.4622,1.4651,1.4438,1.4492,13749,1.4732500000000002,0.0003325802861169347,0.0027390596466901882,-1.058237181675433,-0.030899999999999928,36.064461267007545,1.4938666139089887,1.4475333860910116,1.4707000000000001,-133.8568966863004
2008-02-08,1.4493,1.4546000000000001,1.4451,1.4504000000000001,10859,1.4714800000000001,-0.0011739341686636262,0.0019564608836194256,-0.8002188632788333,-0.032399999999999984,37.112104805596495,1.4938795517483128,1.4448004482516874,1.46934,-133.8307114081868
2008-02-11,1.4524,1.4576,1.4481,1.4517,9512,1.46877,-0.0022371698905725435,0.0011177347287810318,0.17250897046646058,-0.013000000000000123,38.3285017100044,1.4919806825547115,1.4432293174452886,1.467605,-103.63730239813646
2008-02-12,1.4516,1.4614,1.4496,1.4574,11096,1.4668400000000001,-0.002589993662545975,0.0003761890505156304,0.48262548262547533,-0.0046999999999999265,43.639454361936636,1.4909042965757555,1.4422857034242447,1.466595,-71.57450588496401
2008-02-13,1.4575,1.4596,1.4531,1.4571,10905,1.46402,-0.0028608385703594585,-0.0002712164736593874,0.37197768133912457,0.007900000000000018,43.42078422213521,1.4908461878644699,1.4415338121355303,1.46619,-62.19602381608041
2008-02-14,1.457,1.4647999999999999,1.4548,1.4639,10494,1.46194,-0.0024979867053089855,-0.0007165705199893071,0.44599972553862705,0.013499999999999845,49.76089975826402,1.4908363766851738,1.4415136233148262,1.466175,-30.9313952067496
2008-02-15,1.4641,1.4707,1.463,1.4681,9774,1.46074,-0.0018501912360491257,-0.0009432946632012708,0.7549241644362019,0.01639999999999997,53.348497579806185,1.4910780974875708,1.4418819025124292,1.46648,6.895079517557574
2008-02-18,1.4672,1.4689999999999999,1.461,1.4652,7358,1.45898,-0.0015529134041671888,-0.0010652184113944545,0.08880388004645665,0.007800000000000029,50.57756466851864,1.4897132707282479,1.445476729271752,1.467595,-13.635044966637329
2008-02-19,1.4651,1.4756,1.4642,1.4727000000000001,11947,1.45978,-0.0007040158047817435,-0.0009929778900719124,0.3133301546216306,0.015600000000000058,56.996054745843765,1.4901110455323947,1.4456589544676055,1.467885,22.542484837565706
2008-02-20,1.4727999999999999,1.4729999999999999,1.4613,1.4712,12120,1.46069,-0.0001505602405365014,-0.0008244943601648302,0.40950040950040983,0.007300000000000084,55.39728937287677,1.4904476081743516,1.4461323918256486,1.46829,2.9141574270357222
2008-02-21,1.4714,1.4836,1.4702,1.482,11560,1.46397,0.0011463130390350074,-0.00043033288032486266,0.6314931757995426,0.013900000000000023,63.57189031662597,1.4913576504282993,1.4458623495717011,1.4686100000000002,72.92418772563333
2008-02-22,1.4819,1.4861,1.4788000000000001,1.4828000000000001,9489,1.4672100000000001,0.002213136115177594,9.836091877562868e-05,0.7884719956498134,0.01760000000000006,64.11322206384511,1.492914342375385,1.4457756576246152,1.4693450000000001,91.32621348251158
2008-02-25,1.4834,1.4843,1.4794,1.4828000000000001,9539,1.47032,0.0030237452361989714,0.0006834377822602973,0.0539811066126946,0.010099999999999998,64.11322206384511,1.493496657562852,1.445593342437148,1.469545,83.07994114762235
2008-02-26,1.4827,1.5046,1.4778,1.501,11812,1.47468,0.005076231069065296,0.0015619964396212968,1.2274076072295501,0.029799999999999827,74.68076161630685,1.4982449340550084,1.4432750659449918,1.47076,144.38422612809433
2008-02-27,1.5011,1.5142,1.4981,1.5117,15384,1.48014,0.007480016481492546,0.002745600447995547,1.9490153763150744,0.02970000000000006,78.76539814885302,1.5043505190539013,1.4398094809460988,1.47208,193.70303416985635
2008-02-28,1.5116,1.5228000000000002,1.5072,1.5189,13358,1.48564,0.009852440762095238,0.0041669685108154855,1.1925383077948053,0.0360999999999998,81.05097513566753,1.5116880157793022,1.4358919842206976,1.47379,200.00463134494106
2008-02-29,1.5188000000000001,1.5238,1.5143,1.5178,14444,1.49061,0.011511149919124719,0.005635804792477333,0.4035192167758149,0.03499999999999992,79.59664115007504,1.518118603758497,1.433231396241503,1.475675,177.6624359650193
2008-03-03,1.5211999999999999,1.5272999999999999,1.5159,1.5196,13308,1.49605,0.012823116923416977,0.007073267218665262,0.04608598327738133,0.018600000000000172,80.24125923069357,1.5240299986564372,1.4310000013435626,1.477515,156.9724748910352
2008-03-04,1.5198,1.5248,1.5173,1.5201,11518,1.5007899999999998,0.013744764953293576,0.008407566765590926,0.1515351166161529,0.008399999999999963,80.4320690462963,1.5299116571512574,1.4306583428487427,1.480285,131.9020032255323
2008-03-05,1.52,1.5301,1.5145,1.5274,11997,1.50641,0.014892554549882808,0.009704564322449302,0.5132929718346952,0.008500000000000174,83.0823495520449,1.536446030096866,1.4306539699031342,1.4835500000000001,122.42148071929024
2008-03-06,1.5272999999999999,1.5394,1.5267,1.5389,13543,1.5121,0.01653948309934883,0.011071548077829209,1.236760739425033,0.021099999999999897,86.32443636880495,1.5436611548195511,1.4324088451804489,1.488035,131.3590673668642
2008-03-07,1.5388,1.5462,1.5312999999999999,1.5354,15316,1.51736,0.017362125317883947,0.012329663525840157,0.5237658766531365,0.015800000000000036,81.07060985973129,1.5487423210488138,1.4358276789511863,1.492285,120.8691832674466
2008-03-10,1.5399,1.5403,1.5312000000000001,1.5366,10243,1.5227400000000002,0.017904513092315666,0.01344463343913526,-0.14945740463967566,0.01649999999999996,81.49954833106192,1.5529098226319393,1.4401501773680605,1.49653,104.33724157966942
2008-03-11,1.5368,1.5492,1.5281,1.5342,13025,1.52606,0.017933967752143287,0.014342500301736866,-0.07815552950371824,0.006799999999999917,77.59235589101539,1.5560231796037662,1.4447168203962337,1.50037,96.31596695329657
2008-03-12,1.5341,1.5571000000000002,1.5335,1.5529,14623,1.53018,0.01924440695568741,0.015322881632526975,1.0607835480931915,0.014000000000000012,84.16473697339627,1.5615773873908496,1.44874261260915,1.5051599999999998,112.36488390770242
2008-03-13,1.553,1.5644,1.5522,1.5613000000000001,16638,1.53442,0.02072188032649036,0.01640268137131965,1.7663929083561545,0.025900000000000034,86.18688659392316,1.568149845147844,1.451910154852156,1.51003,130.37548945936302
2008-03-14,1.561,1.5687,1.5531000000000001,1.5673,18497,1.5393700000000001,0.022121930627529984,0.017546531222561716,0.9272973147015242,0.03069999999999995,87.45799988564478,1.5748553121599604,1.4551246878400397,1.51499,129.14739158306918
2008-03-17,1.5704,1.5901999999999998,1.5685,1.5716,23205,1.54457,0.02330975430352944,0.01869917583875526,0.6597066547108164,0.0374000000000001,88.314292852162,1.5804413196263785,1.4601786803736216,1.52031,154.0852230472961
2008-03-18,1.5715,1.583,1.5613000000000001,1.5638,14836,1.54894,0.023352524940810637,0.01962984565916634,-0.22331397945510345,0.010900000000000132,77.63166466319258,1.5836673562453907,1.4660626437546096,1.5248650000000001,122.54156289964259
2008-03-19,1.5636,1.5786,1.5581,1.5641,26964,1.55261,0.023143840682944727,0.02033264466392202,-0.47722066683634906,0.0027999999999999137,77.74669852803305,1.5852173029324699,1.4738026970675304,1.5295100000000001,105.41436464088393
2008-03-20,1.5642,1.5645,1.5396,1.5445,26699,1.5531700000000002,0.02115306138481121,0.02049672800809986,-1.2341731679242929,-0.02279999999999993,56.61211359781215,1.584188284085595,1.481081715914405,1.532635,51.4414360568206
2008-03-21,1.5443,1.5472000000000001,1.5406,1.5432000000000001,4747,1.55395,0.019248569782173153,0.02024709636291452,-1.3362316987404845,-0.02839999999999998,55.5002500849981,1.581989413776481,1.489320586223519,1.535655,27.898108816643283
2008-03-24,1.5412,1.5455,1.5343,1.541,8522,1.55439,0.01736159123558023,0.019669995337447663,-0.22661055357721324,-0.022800000000000153,53.52362436435933,1.5780616973304127,1.4990683026695872,1.538565,7.69220841238549
2008-03-25,1.5409000000000002,1.5657999999999999,1.5409000000000002,1.563,13284,1.55727,0.017440322103798422,0.019224060690717817,1.2830482115085418,-0.001100000000000101,66.7007664798648,1.578526051260244,1.5048039487397562,1.541665,63.046133934102265
2008-03-26,1.5628,1.5859,1.5584,1.5832000000000002,14755,1.5603,0.018914651734410315,0.019162178899456317,2.7384815055159146,0.03870000000000018,74.17164804487246,1.5836205367342675,1.5068594632657328,1.5452400000000002,127.6659883940021
2008-03-27,1.5833,1.5845,1.5726,1.5812,16514,1.5622900000000002,0.01969465755059452,0.019268674629683957,1.1644273832373637,0.03799999999999981,72.38506703952118,1.5877773020638133,1.5089326979361866,1.548355,126.99052610360751
2008-03-28,1.5813000000000001,1.5838,1.5742,1.5794000000000001,13473,1.5635,0.01993774293306827,0.01940248829036082,-0.24002021222839978,0.03840000000000021,70.68252884898027,1.5904504982027738,1.5124195017972264,1.5514350000000001,111.97774355407711
2008-03-31,1.5804,1.5896,1.5758999999999999,1.5760999999999998,13482,1.56395,0.019637735834629577,0.019449537799214572,-0.3225398431571025,0.01309999999999989,67.45080712360772,1.5918001864674474,1.5167198135325526,1.55426,105.84021490398929
2008-04-01,1.5764,1.5785,1.5563,1.5622,14516,1.56379,0.01807006376793674,0.019173642992959008,-1.0890211472711222,-0.02100000000000013,55.561553090885596,1.5905815033282302,1.5221484966717698,1.556365,40.90495655331313
2008-04-02,1.5621,1.5701,1.5532,1.5688,13877,1.56426,0.017162399741121215,0.018771394342591452,-0.46316858067380645,-0.012399999999999967,59.3424535871471,1.590321691581455,1.5265483084185445,1.5584349999999998,27.84524773380373
2008-04-03,1.5687,1.5688,1.5510000000000002,1.5682,14890,1.56663,0.01620782080568306,0.018258679635209774,0.38407374215849477,-0.011200000000000099,58.83680330960121,1.5907370556313487,1.5290629443686514,1.5599,16.11210836216731
2008-04-04,1.5681,1.5773000000000001,1.5636999999999999,1.5737,16527,1.56968,0.01571397325449153,0.017749738359066125,0.31234064252932986,-0.0023999999999997357,62.12394496412791,1.591043292800144,1.532586707199856,1.561815,57.333704425270845
2008-04-07,1.5729,1.5735999999999999,1.5626,1.5704,10667,1.5726200000000001,0.014884731175871524,0.017176736922427206,0.14028822854227646,0.008199999999999985,58.98379233099679,1.5905318366630468,1.5364781633369535,1.5635050000000001,37.37975742367044
2008-04-08,1.5703,1.5798,1.5674000000000001,1.5703,13538,1.57335,0.01405743631454981,0.016552876800851726,-0.2160513439664529,0.0015000000000000568,58.8835780823083,1.5888662221082042,1.5417537778917958,1.56531,54.81131249452754
2008-04-09,1.5701,1.5864,1.5683,1.5836000000000001,11201,1.57339,0.014310040781439604,0.016104309596969305,0.8405501782985291,0.01540000000000008,67.13516336206129,1.5909608433402422,1.5427291566597583,1.5668450000000003,95.95233327872516
2008-04-10,1.5836999999999999,1.5913,1.5725,1.5743,15779,1.5727,0.013602992534342384,0.015604046184443922,0.2547283958479274,0.0005999999999999339,58.079256905489686,1.5916786701104508,1.5433113298895489,1.5674949999999999,86.83699387419558
2008-04-11,1.5742,1.5855000000000001,1.5737999999999999,1.5807,13938,1.5728300000000002,0.013404558807592837,0.015164148709073707,-0.18312705228593865,0.010299999999999976,61.99878577232257,1.593023018827154,1.5433069811728461,1.568165,83.00763074632441
2008-04-14,1.5704,1.5884,1.5671,1.5835,13729,1.57357,0.013319694106491697,0.014795257788557305,0.5843867115543336,0.013199999999999878,63.650878290565565,1.5944733739523063,1.5430466260476936,1.56876,78.71328092676697
2008-04-15,1.5834000000000001,1.5874000000000001,1.5752000000000002,1.5786,12782,1.57521,0.012710530091595063,0.014378312249164856,-0.13285253368760616,-0.0050000000000001155,58.68960009149986,1.595450568394761,1.5435494316052392,1.5695000000000001,76.47498461267952
2008-04-16,1.5785,1.5977999999999999,1.576,1.5941999999999998,15387,1.57775,0.013332859936429742,0.014169221786617834,0.6757183454373181,0.019899999999999807,67.61808416471604,1.5989434663145852,1.5430665336854148,1.571005,119.68183499814863
2008-04-17,1.5941,1.5983,1.5847,1.5892,15787,1.57985,0.013269638476554713,0.01398930512460521,0.6714810591663463,0.008499999999999952,62.78548805326388,1.5994370532696192,1.5470429467303808,1.57324,121.8719532011705
2008-04-18,1.5893000000000002,1.5956000000000001,1.571,1.5816,14308,1.58064,0.012462617236179252,0.01368396754692002,-0.7903650733910391,-0.0019000000000000128,56.02329778012103,1.5976330416279443,1.5526869583720555,1.57516,65.62717596737217
2008-04-21,1.5813000000000001,1.5945,1.579,1.5907,12098,1.58267,0.01241423743547232,0.01343002152463048,0.09438711301284022,0.0121,61.534926665637286,1.5948279537627088,1.5604620462372911,1.577645,107.34204992227912
2008-04-22,1.591,1.6018,1.5834000000000001,1.5997,16482,1.5856099999999997,0.012952808959870499,0.013334579011678484,1.1444107233181593,0.00550000000000006,66.19126790874398,1.5978150593130054,1.5611449406869942,1.5794799999999998,167.38412253479243
2008-04-23,1.5995,1.5998,1.5859,1.5883,14879,1.58608,0.012317754638987433,0.013131214137140274,-0.15087697240208447,-0.0008999999999999009,56.55575433767517,1.5984086472069983,1.5610613527930015,1.579735,119.24709832598893
2008-04-24,1.5886,1.5889,1.5638,1.568,18306,1.58545,0.010060458465771527,0.012517063002866525,-1.9816215540413729,-0.013599999999999834,43.909060854822265,1.598416031513635,1.559733968486365,1.579075,-47.63992400993657
2008-04-25,1.5681,1.5707,1.5554000000000001,1.5629,17271,1.58367,0.007770434871761767,0.011567737376645574,-1.5991941069067612,-0.027800000000000047,41.329241721771865,1.598832954112843,1.5576670458871569,1.57825,-122.04863951142595
2008-04-28,1.5615,1.5693000000000001,1.5594000000000001,1.5653000000000001,12970,1.58185,0.0060791578693693005,0.01047002147519032,-0.1721938775510156,-0.034399999999999764,43.07793763069142,1.599043251041775,1.5563767489582254,1.5777100000000002,-94.81419486555203
2008-04-29,1.5652,1.5659,1.5539,1.5565,12661,1.57964,0.003982810840493345,0.009172579348250927,-0.40949516923667295,-0.03180000000000005,38.413441553163345,1.5997104997702851,1.555139500229715,1.577425,-131.38863567304776
2008-04-30,1.5566,1.5643,1.5516,1.5619,15913,1.5764099999999999,0.002725754782650469,0.007883214435130835,-0.21721075832109304,-0.006099999999999994,42.6476263105194,1.6000907453162945,1.5540692546837056,1.57708,-122.49141898398558
2008-05-01,1.5619,1.5643,1.5429,1.5467,14676,1.5721599999999998,0.0004972834577576801,0.006406028239656205,-0.6296177320912323,-0.016199999999999992,35.10017286742912,1.6023429934697262,1.5496670065302736,1.5760049999999999,-164.03540842667462
2008-05-02,1.5468,1.5497999999999998,1.536,1.5423,15488,1.56823,-0.0016053340584147868,0.004803755780042007,-1.2548818746398656,-0.02300000000000013,33.20983730085575,1.6046007603917305,1.5442692396082696,1.574435,-182.6877092300354
2008-05-05,1.5429,1.5518999999999998,1.5423,1.5497999999999998,8787,1.5641399999999999,-0.0026360989607332463,0.003315784831886957,0.20042671494148062,-0.00670000000000015,39.391809475623596,1.6054026546017246,1.5414073453982753,1.573405,-133.0514667501828
2008-05-06,1.5499,1.5594000000000001,1.5451000000000001,1.5531000000000001,11275,1.55948,-0.0031503894231112994,0.0020225499808873056,0.7002528690916257,-0.008799999999999919,42.0156388410872,1.605732676930018,1.5393573230699817,1.5725449999999999,-95.2437763461373
2008-05-07,1.5532,1.5537999999999998,1.5365,1.5396,12490,1.55461,-0.004594344749212498,0.0006991710348673451,-0.6581494386372284,-0.007099999999999884,35.10722837214692,1.6060478556282434,1.5346421443717568,1.570345,-119.61257493530178
2008-05-08,1.5398,1.544,1.5284,1.5403,15636,1.5518399999999999,-0.005617451118673955,-0.000564153395840915,-0.824158135342228,-0.0020000000000000018,35.71619084127359,1.6065995241046591,1.530690475895341,1.568645,-125.4810770734344
2008-05-09,1.5404,1.5487,1.5393,1.548,11335,1.5503500000000001,-0.005740768631856907,-0.0015994764430441136,0.5455962587685089,-0.0017999999999998018,42.33058300663021,1.605559080404221,1.528460919595779,1.56701,-84.90178486333306
2008-05-12,1.5455999999999999,1.5569,1.5365,1.5539,12221,1.54921,-0.005301307781708564,-0.002339842710777004,0.8829448808673671,0.0007999999999999119,46.97555643744765,1.603704080211723,1.5273559197882771,1.56553,-64.23954623400725
2008-05-13,1.554,1.5565,1.5430000000000001,1.5468,14131,1.54824,-0.005462968850319161,-0.0029644679386854355,-0.07751937984496704,0.007199999999999873,42.40832878828395,1.6024516294125684,1.5254283705874314,1.5639399999999999,-60.40390196710859
2008-05-14,1.5465,1.5485,1.5396,1.5476999999999999,12776,1.5468199999999999,-0.005455575455637129,-0.003462689442075774,-0.3989960743934748,0.007399999999999851,43.18632107255093,1.5980997516095554,1.525130248390445,1.5616150000000002,-69.27779196096918
2008-05-15,1.5476,1.5546,1.5419,1.5442,13734,1.5465699999999998,-0.0056668133890840355,-0.0039035142314774265,-0.1680889578484572,-0.0038000000000000256,40.80451263596117,1.5942842940938227,1.5244457059061776,1.5593650000000001,-58.13944443147906
2008-05-16,1.5445,1.5601,1.5436999999999999,1.5575999999999999,11806,1.5481,-0.00469878825558423,-0.004062569036298787,0.6396588486140738,0.0036999999999998145,52.05346529273903,1.5915617228932846,1.5247682771067155,1.558165,-21.019792359230127
2008-05-19,1.5594999999999999,1.5632000000000001,1.5487,1.5518,9640,1.5483,-0.004349494623861361,-0.0041199541538113026,0.4921642274316832,0.0050000000000001155,47.69460057600468,1.5861633865821951,1.5262766134178052,1.5562200000000002,-9.937505894498635
2008-05-20,1.5518999999999998,1.568,1.5503,1.5653000000000001,13357,1.54952,-0.002949341554860485,-0.003885831634021139,0.4943502824858926,0.017600000000000282,57.00564585597867,1.577372691140544,1.531627308859456,1.5545,49.28760155073239
2008-05-21,1.5652,1.5796999999999999,1.5631,1.5794000000000001,12910,1.5535,-0.00069395847738285,-0.0032474570026934818,1.778579713880659,0.03520000000000012,64.36685146920473,1.5744971598665773,1.5336128401334226,1.554055,170.39359108324655
2008-05-22,1.5791,1.5813000000000001,1.5693000000000001,1.5723,10720,1.5567,0.0005146061386167577,-0.002495044374431434,0.44719862007282274,0.014700000000000157,58.73996764220643,1.5753740375286511,1.533165962471349,1.55427,171.17192048573585
2008-05-23,1.5725,1.5794000000000001,1.5695999999999999,1.5760999999999998,9296,1.55951,0.0017587566937320442,-0.0016442841607987382,-0.20894010383691922,0.024299999999999766,60.77892397835371,1.5778221908084558,1.5320378091915445,1.5549300000000001,158.1767730767232
2008-05-26,1.5765,1.5791,1.5741,1.5773000000000001,5677,1.56185,0.002809202209064665,-0.0007535868868260577,0.31800546969408605,0.01200000000000001,61.447402027391156,1.5800491435415425,1.5310108564584577,1.55553,153.7777465744593
2008-05-27,1.5774,1.5817999999999999,1.5671,1.5678,10527,1.56395,0.002842352373965573,-3.439903466773153e-05,-0.5266163314510344,-0.011600000000000055,53.43611371181683,1.5811914917869168,1.5309985082130833,1.556095,106.90065246038444
2008-05-28,1.5678999999999998,1.576,1.5609,1.5646,11527,1.56564,0.0025806625900677282,0.0004886132902793605,-0.8051733975781495,-0.00770000000000004,50.949967802336396,1.5814785326308436,1.530981467369156,1.5562299999999998,68.40512247283122
2008-05-29,1.5647,1.5663,1.5485,1.5511,13099,1.5663300000000002,0.0012693026443919564,0.0006447511611018797,-1.0651868860824187,-0.02499999999999991,41.82780009150852,1.5814378770609028,1.5314621229390974,1.5564500000000001,-5.573911200044869
2008-05-30,1.5512000000000001,1.5567,1.5462,1.5554000000000001,11772,1.5661100000000001,0.0005704388391545301,0.0006298886967124099,-0.5880097149431085,-0.02190000000000003,45.29420769419127,1.58124736732408,1.5329626326759198,1.557105,-25.243372411911665
2008-06-02,1.5561,1.5588,1.5486,1.5539,10844,1.56632,-0.00010326287536677192,0.0004832583822965735,0.1805170524144243,-0.013900000000000023,44.27169068243828,1.5812697078448552,1.5333502921551447,1.55731,-21.08752303381076
2008-06-03,1.554,1.5628,1.541,1.5432000000000001,14166,1.56411,-0.0014834763226370118,8.991144130985642e-05,-0.7843641507007835,-0.021399999999999864,37.552502979930246,1.5815002405297334,1.5321297594702663,1.5568149999999998,-50.50309180617486
2008-06-04,1.5433,1.5483,1.5419,1.5425,13574,1.5604200000000001,-0.0026037748773630742,-0.0004488258224247298,-0.7336379432395956,-0.008599999999999941,37.14273660530381,1.5812702776621494,1.5326497223378504,1.55696,-81.87437859335145
2008-06-05,1.5426,1.56,1.5365,1.5581,14161,1.559,-0.00220738457263403,-0.0008005375724665899,0.9655261793675423,0.0026999999999999247,50.51379115678676,1.5809274781986862,1.5347725218013137,1.55785,-41.017785720362525
2008-06-06,1.5582,1.5777,1.5571000000000002,1.5777,14038,1.5591599999999999,-0.00030813422479636365,-0.0007020569029325448,2.2820097244732653,0.023800000000000043,61.84448439011923,1.5834834802836721,1.5351865197163281,1.5593350000000001,79.20792079208076
2008-06-09,1.5791,1.5843,1.5617999999999999,1.5641,14434,1.5578400000000001,9.849364572911412e-05,-0.000541946793200213,0.38508439766382163,0.02089999999999992,52.5652642584461,1.5839435870957388,1.535746412904261,1.559845,66.05165453395628
2008-06-10,1.564,1.5653000000000001,1.544,1.5455,16383,1.5556100000000002,-0.0010678063832973983,-0.0006471187112196501,-2.040945680420866,0.0030000000000001137,42.80545831895388,1.5840255439207067,1.5355344560792936,1.5597800000000002,-55.31295487627322
